link,name,rating,reviews,categories,tripadvisor_entity_id,province,new_province,tọa độ,vị trí
https://www.tripadvisor.com.vn/Attraction_Review-g1236104-d21057982-Reviews-Museum_of_Thanh_Hoa_Province-Thanh_Hoa_Thanh_Hoa_Province.html,Bảo tàng tỉnh Thanh Hóa,4,1,"[{""id"":11063,""name"":""Viện bảo tàng lịch sử""}]",21057982,Thanh Hóa,Thanh Hóa,"19.814312899999997, 105.7803234","206 P. Trường Thi, P. Lam Sơn, Thanh Hóa, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g469417-d6224355-Reviews-Vinh_Trang_Temple-My_Tho_Tien_Giang_Province_Mekong_Delta.html,Chùa Vĩnh Tràng,4.3,277,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",6224355,Tiền Giang,Đồng Tháp,"10.362637099999999, 106.3735205","ấp Mỹ An, Mỹ Phong, Mỹ Tho, Tiền Giang, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g469417-d9883093-Reviews-Dong_Tam_Snake_Farm-My_Tho_Tien_Giang_Province_Mekong_Delta.html,Trại rắn Đồng Tâm,2.6,53,"[{""id"":11134,""name"":""Nông trại""}]",9883093,Tiền Giang,Đồng Tháp,"10.351908, 106.29672509999999","972W+QM9, Bình Đức, Châu Thành, Tiền Giang, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g469417-d24892488-Reviews-Vu_n_Ma_Chin-My_Tho_Tien_Giang_Province_Mekong_Delta.html,Vườn Má Chín,5,5,"[{""id"":11134,""name"":""Nông trại""}]",24892488,Tiền Giang,Đồng Tháp,"10.3433984, 106.29843729999999","Đường, liên tổ 13/31 Đường vành đai, lộ làng, Châu Thành, Tiền Giang, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g15334125-d15296125-Reviews-Thien_Vien_Truc_Lam_Chanh_Giac-Th_nh_Tan_Tien_Giang_Province_Mekong_Delta.html,Thiền Viện Trúc Lâm Chánh Giác,5,3,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",15296125,Tiền Giang,Đồng Tháp,"10.5435799, 106.1659919","Ấp 1, Tân Phước, Tiền Giang, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g469417-d27132386-Reviews-C_n_Tan_Long_M_Tho-My_Tho_Tien_Giang_Province_Mekong_Delta.html,Cồn Tân Long Mỹ Tho,5,2,"[{""id"":11132,""name"":""Đấu trường & sân vận động""}]",27132386,Tiền Giang,Đồng Tháp,"10.3457302, 106.37728639999999","Tân Long, Thành phố Mỹ Tho, Tiền Giang, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d311103-Reviews-War_Remnants_Museum-Ho_Chi_Minh_City.html,Bảo tàng Chứng tích Chiến tranh,4.4,33508,"[{""id"":11063,""name"":""Viện bảo tàng lịch sử""}]",311103,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.7795106, 106.6920916","Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2005826-Reviews-Cu_Chi_Tunnels-Ho_Chi_Minh_City.html,Khu di tích lịch sử Địa đạo Củ Chi,4.4,26225,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",2005826,TP Hồ Chí Minh,TP Hồ Chí Minh,"11.141591, 106.4615963","Phú Hiệp, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d311089-Reviews-Saigon_Central_Post_Office-Ho_Chi_Minh_City.html,Bưu điện trung tâm Sài Gòn,4,17383,"[{""id"":11038,""name"":""Tòa nhà kiến trúc""},{""id"":11050,""name"":""Tòa nhà chính phủ""}]",311089,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.7799129, 106.699902","02 Công trường Công xã Paris, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d311087-Reviews-Ben_Thanh_Market-Ho_Chi_Minh_City.html,Chợ Bến Thành,3.4,23886,"[{""id"":11154,""name"":""Chợ trời & chợ đường phố""}]",311087,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.7725168, 106.6980208","Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d317896-Reviews-Saigon_Notre_Dame_Cathedral-Ho_Chi_Minh_City.html,Nhà thờ Đức Bà Sài Gòn,3.7,8587,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",317896,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.7797855, 106.6990189","01 Công trường Công xã Paris, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2037764-Reviews-Bitexco_Financial_Tower-Ho_Chi_Minh_City.html,Tháp Tài Chính Bitexco,4.2,6313,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11068,""name"":""Đài & tháp quan sát""}]",2037764,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.7717064, 106.7043759","2 Đ. Hải Triều, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d454974-Reviews-Saigon_Opera_House_Ho_Chi_Minh_Municipal_Theater-Ho_Chi_Minh_City.html,Nhà hát Thành Phố Hồ Chí Minh,4.2,4156,"[{""id"":11128,""name"":""Rạp hát""}]",454974,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.776612799999999, 106.7031715","07 Công trường Lam Sơn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 710212, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d317893-Reviews-Ho_Chi_Minh_Square_Qu_ng_tru_ng_H_Chi_Minh-Ho_Chi_Minh_City.html,Quảng trường Hồ Chí Minh,4.2,3385,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",317893,TP Hồ Chí Minh,TP Hồ Chí Minh,"17.4679906, 106.6221448","Hải Đinh, Đồng Hới, Quảng Bình, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d4542125-Reviews-A_O_Show_Lune_Production-Ho_Chi_Minh_City.html,À Ố Show - Lune Production,4.6,3018,"[{""id"":11128,""name"":""Rạp hát""}]",4542125,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.7765627, 106.7030791","07 Công trường Lam Sơn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d5505885-Reviews-Bui_Vien_Street-Ho_Chi_Minh_City.html,Đường Bùi Viện,3.9,2629,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",5505885,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.7668915, 106.6928262","Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d10005057-Reviews-Ben_Nghe_Street_Food-Ho_Chi_Minh_City.html,Ben Nghe Street Food,4.2,2370,"[{""id"":11154,""name"":""Chợ trời & chợ đường phố""}]",10005057,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.7772206, 106.69790139999999","134 Nam Kỳ Khởi Nghĩa, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8290115-Reviews-Nguyen_Hue_Street-Ho_Chi_Minh_City.html,Phố đi bộ Nguyễn Huệ,4.2,1662,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",8290115,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.773849499999999, 106.7036566","Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2475475-Reviews-Sai_Gon_Square-Ho_Chi_Minh_City.html,Sài Gòn Square,3.7,962,"[{""id"":11155,""name"":""Trung tâm mua sắm""}]",2475475,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.772738499999999, 106.7002141","77-89 Nam Kỳ Khởi Nghĩa, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293925-d14051467-Reviews-Club_V_E_Gaming-Ho_Chi_Minh_City.html,Club V E-gaming,5,782,"[{""id"":11119,""name"":""Sòng bạc""},{""id"":11122,""name"":""Trung tâm trò chơi & giải trí""}]",14051467,TP Hồ Chí Minh,TP Hồ Chí Minh,"10.7643018, 106.69172309999999","148 Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1535794-d8095676-Reviews-Ang_Pagoda-Tra_Vinh_Tra_Vinh_Province_Mekong_Delta.html,Chùa Âng,4.2,18,"[{""id"":11051,""name"":""Địa điểm lịch sử""},{""id"":11045,""name"":""Địa điểm tôn giáo""}]",8095676,Trà Vinh,Vĩnh Long,"10.2538381, 105.9623089","Phường 9, Vĩnh Long, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1535794-d8305021-Reviews-Ong_Pagoda_Chua_Ong-Tra_Vinh_Tra_Vinh_Province_Mekong_Delta.html,Chùa Ông,4.1,8,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",8305021,Trà Vinh,Vĩnh Long,"10.2547864, 105.978082","22 Nguyễn Chí Thanh, Phường 5, Vĩnh Long, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g11955463-d7084297-Reviews-Ba_Dong_Beach-Truong_Long_Hoa_Tra_Vinh_Province_Mekong_Delta.html,Biển ba động ,4,5,"[{""id"":11076,""name"":""Bãi biển""}]",7084297,Trà Vinh,Vĩnh Long,"9.633981, 106.565084","Trường Long Hoà, Thị xã Duyên Hải, Trà Vinh, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g469421-d4795489-Reviews-Viet_Artisans-Vinh_Long_Vinh_Long_Province_Mekong_Delta.html,Thành phố Vĩnh Long,4.5,19,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",4795489,Vĩnh Long,Vĩnh Long,"10.239574, 105.9571928","Vĩnh Long, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g469421-d19546705-Reviews-An_Binh_Ferry-Vinh_Long_Vinh_Long_Province_Mekong_Delta.html,Phà An Bình,2.7,7,"[{""id"":11080,""name"":""Phà""}]",19546705,Vĩnh Long,Vĩnh Long,"10.257883099999999, 105.97093459999999","Tô Thị Huỳnh, Phường 1, Thành phố Vĩnh Long, Vĩnh Long, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g469421-d19385943-Reviews-Zen_Spa_Traditional_Herbal_Massage-Vinh_Long_Vinh_Long_Province_Mekong_Delta.html,Zen Spa,3.3,4,"[{""id"":11156,""name"":""Cửa hàng đặc sản & cửa hàng quà tặng""},{""id"":11139,""name"":""Spa""}]",19385943,Vĩnh Long,Vĩnh Long,"10.2435951, 105.975428","158 Nguyễn Văn Thiệt, Phường 3, Vĩnh Long, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g469421-d33875409-Reviews-Giao_x_Long_M-Vinh_Long_Vinh_Long_Province_Mekong_Delta.html,Giáo xứ Long Mỹ,5,1,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",33875409,Vĩnh Long,Vĩnh Long,"10.2105711, 106.0048652","6263+6WH, Long Mỹ, Mang Thít, Vĩnh Long, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062765-d8714363-Reviews-Tam_Dao_National_Park-Tam_Dao_Vinh_Phuc_Province.html,Vườn Quốc Gia Tam Đảo,4.3,54,"[{""id"":11090,""name"":""Công viên quốc gia""}]",8714363,Vĩnh Phúc,Phú Thọ,"21.418594, 105.6235171","Km 13, Hồ Sơn, Tam Đảo, Vĩnh Phúc, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062765-d8071849-Reviews-Truc_Lam_An_Tam_Zen_Monastery-Tam_Dao_Vinh_Phuc_Province.html,Thiền Viện Trúc Lâm An Tâm,4.6,29,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",8071849,Vĩnh Phúc,Phú Thọ,"21.4618671, 105.5849547","FH6M+PXW, Đại Đình, Tam Đảo, Vĩnh Phúc, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062765-d4778595-Reviews-Tam_Dao_Golf_Resort-Tam_Dao_Vinh_Phuc_Province.html,Sân Golf Tam Đảo,3.4,17,"[{""id"":11084,""name"":""Sân gôn""}]",4778595,Vĩnh Phúc,Phú Thọ,"21.409876099999998, 105.6267281","CJ5G+XM5, TT. Tam Đảo, Tam Đảo, Vĩnh Phúc, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062765-d15009759-Reviews-Thien_Vien_Truc_Lam_Tay_Thien-Tam_Dao_Vinh_Phuc_Province.html,Thiền Viện Trúc Lâm Tây Thiên,4.6,7,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",15009759,Vĩnh Phúc,Phú Thọ,"21.4650791, 105.57618459999999","khu danh thắng, Tây Thiên, Đại Đình, Tam Đảo, Vĩnh Phúc, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062765-d14919999-Reviews-Thap_Truyen_Hinh_Tam_Dao-Tam_Dao_Vinh_Phuc_Province.html,Tháp Truyền Hình Tam Đảo,3.7,6,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",14919999,Vĩnh Phúc,Phú Thọ,"21.4642055, 105.64619619999999","TT. Tam Đảo, Tam Đảo, Vĩnh Phúc, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062763-d16816853-Reviews-Massage_Hoa_Sen_Healthcare_Cente-Vinh_Yen_Vinh_Phuc_Province.html,Dịch Vụ Massage Hoa Sen,5,5,"[{""id"":11139,""name"":""Spa""}]",16816853,Vĩnh Phúc,Phú Thọ,"21.3370595, 105.3715701","2238 Đại lộ Hùng Vương, Nông Trang, Việt Trì, Phú Thọ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g27139406-d27136161-Reviews-Thanh_Lanh_Valley_Golf_Resort-Trung_My_Vinh_Phuc_Province.html,Thanh Lanh Valley Golf and Resort,3.5,4,"[{""id"":11084,""name"":""Sân gôn""}]",27136161,Vĩnh Phúc,Phú Thọ,"21.4021352, 105.6920224","Thanh Lanh, Bình Xuyên, Phú Thọ 280000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062764-d13911115-Reviews-Dai_Lai_Golf_Club-Phuc_Yen_Vinh_Phuc_Province.html,Sân Golf Đại Lải,4.8,4,"[{""id"":11084,""name"":""Sân gôn""}]",13911115,Vĩnh Phúc,Phú Thọ,"21.326335999999998, 105.722355","Ngọc Thanh, Phúc Yên, Vĩnh Phúc, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g28014576-d33262434-Reviews-Seva_Spa-Ngoc_Thanh_Vinh_Phuc_Province.html,Seva Spa,5,3,"[{""id"":11139,""name"":""Spa""}]",33262434,Vĩnh Phúc,Phú Thọ,"21.3449301, 105.7177012","8PV9+X3G Đại Lải, Đồng Đầm, Ngọc Thanh, Phúc Yên, Vĩnh Phúc, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062765-d24128341-Reviews-Qu_ng_tru_ng_Tam_D_o-Tam_Dao_Vinh_Phuc_Province.html,Quảng trường Tam Đảo,5,1,"[{""id"":11092,""name"":""Công viên""}]",24128341,Vĩnh Phúc,Phú Thọ,"21.4561264, 105.6449809","FJ4V+FV3, Quảng trường, Tam Đảo, Vĩnh Phúc, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g800616-d9718517-Reviews-Mu_Cang_Chai-Yen_Bai_Yen_Bai_Province.html,Mù Căng Chải,4.9,54,"[{""id"":11066,""name"":""Khu lân cận""},{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",9718517,Yên Bái,Lào Cai,"21.849401, 104.1029568","Unnamed, Road, Mù Cang Chải, Yên Bái, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g800616-d10031203-Reviews-Thac_Ba_Lake-Yen_Bai_Yen_Bai_Province.html,Hồ Thác Bà,4.5,13,"[{""id"":11159,""name"":""Vùng nước""}]",10031203,Yên Bái,Lào Cai,"21.7272222, 105.02138889999999","Hán Đà, Yên Bình, Yên Bái, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g15334266-d8091201-Reviews-Tu_Le_Valley-Van_Chan_District_Yen_Bai_Province.html,Thung Lũng Tú Lệ,4.8,12,"[{""id"":11106,""name"":""Thung lũng""}]",8091201,Yên Bái,Lào Cai,"21.7884638, 104.31096389999999","Nuoc Nong Village, QL32 Commune, Tú Lệ, Văn Chấn, Lào Cai, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g800616-d11913331-Reviews-Suoi_Giang_Yen_Bai-Yen_Bai_Yen_Bai_Province.html,Suối Giàng - Yên Bái,3.8,5,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",11913331,Yên Bái,Lào Cai,"21.622185299999998, 104.6004911","Tx. Nghĩa Lộ, Yên Bái, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303946-d13454427-Reviews-The_Battle_of_Long_Tan-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,Thập tự giá Long Tân,4.8,32,"[{""id"":11039,""name"":""Chiến trường""}]",13454427,Bà Rịa - Vũng Tàu,TP Hồ Chí Minh,"10.553049999999999, 107.26544949999999","H738+658, Long Tân, Đất Đỏ, Bà Rịa - Vũng Tàu, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2065227-d12456026-Reviews-Bearded_Clam-Ba_Ria_Ba_Ria_Vung_Tau_Province.html,The Bearded Clam,1.5,2,"[{""id"":11111,""name"":""Quán bar & câu lạc bộ""}]",12456026,Bà Rịa - Vũng Tàu,TP Hồ Chí Minh,"10.3425573, 107.07668489999999","23 Nguyễn Trãi, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g303946-d11950036-Reviews-Jesus_Christ_Statue-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,Tượng đài Chúa Kitô Vua,4.3,878,"[{""id"":11059,""name"":""Đài kỷ niệm & tượng""}]",11950036,Bà Rịa - Vũng Tàu,TP Hồ Chí Minh,"10.3264876, 107.0845549","01 Bà Rịa, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 70000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g6922145-d6922021-Reviews-Vinh_Hy_Bay-Vinh_Hai_Binh_Thuan_Province.html,Vịnh Vĩnh Hy,4.6,25,"[{""id"":11159,""name"":""Vùng nước""}]",6922021,Bình Thuận,Lâm Đồng,"11.713984763146195, 109.20049633594871","P672+873, Road to Ba Dien beach, Ninh Hải, Ninh Thuận, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g12616068-d11641766-Reviews-Mui_Dien_Lighthouse-Hoa_Tam_Dak_Lak_Province.html,Hải đăng Đại Lãnh,4.9,19,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11055,""name"":""Ngọn hải đăng""}]",11641766,Đắk Lắk,Đắk Lắk,"12.896633307245073, 109.45703801261233","thôn Đồng Bé, xã, Hoà Tâm, Đông Hòa, Phú Yên, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g670918-d3506904-Reviews-Ethnographic_Museum-Buon_Ma_Thuot_Dak_Lak_Province.html,Bảo tàng dân tộc học Đắk Lắk,4.2,95,"[{""id"":11158,""name"":""Viện bảo tàng chuyên ngành""}]",3506904,Đắk Lắk,Đắk Lắk,"13.264877025423877, 108.02015205276047","02 Y Ngông, phường, Buôn Ma Thuột, Đắk Lắk, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g469418-d12010702-Reviews-Bai_Ong_Lang-Phu_Quoc_Island_Kien_Giang_Province.html,Bãi biển Ông Lang,4.3,320,"[{""id"":11076,""name"":""Bãi biển""}]",12010702,Kiên Giang,An Giang,"10.270719644116026, 103.92734806619411","TP Phú Quốc, Kiên Giang, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g737051-d8071306-Reviews-Cat_Co_1_Beach-Cat_Ba_Hai_Phong.html,Bãi Tắm Cát Cò 1,3.4,134,"[{""id"":11076,""name"":""Bãi biển""}]",8071306,Hải Phòng,Hải Phòng,"20.71791326222668, 107.0526769983313","tt. Cát Bà, Hải Phòng, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d1451754-Reviews-VinWonders_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,VinWonders Nha Trang,4.2,7532,"[{""id"":11110,""name"":""Công viên giải trí & công viên chủ đề""},{""id"":11130,""name"":""Công viên nước""}]",1451754,Khánh Hòa,Khánh Hòa,"12.217047899999999, 109.2408718","Đảo Hòn Tre, Vĩnh Nguyên, Nha Trang, Khánh Hòa, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d451112-Reviews-Po_Nagar_Cham_Towers-Nha_Trang_Khanh_Hoa_Province.html,Tháp Chàm Po Nagar,4.3,4836,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",451112,Khánh Hòa,Khánh Hòa,"12.265366499999999, 109.1953678","61 Hai Tháng Tư, Vĩnh Phước, Nha Trang, Khánh Hòa 650000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d2227712-Reviews-Nha_Trang_Beach-Nha_Trang_Khanh_Hoa_Province.html,Biển Nha Trang,3.9,5314,"[{""id"":11076,""name"":""Bãi biển""}]",2227712,Khánh Hòa,Khánh Hòa,"12.236339099999999, 109.1978532","Nha Trang, Khánh Hòa, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d451111-Reviews-Long_Son_Pagoda-Nha_Trang_Khanh_Hoa_Province.html,Chùa Long Sơn,4,2045,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",451111,Khánh Hòa,Khánh Hòa,"12.2501803, 109.1801753","22 Đ. 23 Tháng 10, Phương Sài, Nha Trang, Khánh Hòa 650000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d1976248-Reviews-Nha_Tho_Nui-Nha_Trang_Khanh_Hoa_Province.html,Nhà thờ Chánh tòa Kitô Vua (Nhà thờ Núi),4.2,1168,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",1976248,Khánh Hòa,Khánh Hòa,"12.2467309, 109.1881257","01 Thái Nguyên, Tân Tiến, Nha Trang, Khánh Hòa 650000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d9990062-Reviews-Paradise_Cable_Car-Nha_Trang_Khanh_Hoa_Province.html,Cáp Treo Vinpearl Harbour Nha Trang,4.5,797,"[{""id"":11074,""name"":""Xe điện""}]",9990062,Khánh Hòa,Khánh Hòa,"12.2032945, 109.2170405","Trần Phú, Vĩnh Trường, Nha Trang, Khánh Hòa, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d4469666-Reviews-Ba_Ho_Waterfall-Nha_Trang_Khanh_Hoa_Province.html,Thác Ba Hồ,4.4,770,"[{""id"":11108,""name"":""Thác nước""}]",4469666,Khánh Hòa,Khánh Hòa,"12.3898876, 109.1378721","Thôn Vạn Thuận, Ninh Hòa, Khánh Hòa 57000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d1910182-Reviews-Bai_T_m_Hon_Ch_ng-Nha_Trang_Khanh_Hoa_Province.html,Hòn Chồng,4,669,"[{""id"":11076,""name"":""Bãi biển""}]",1910182,Khánh Hòa,Khánh Hòa,"12.274380599999999, 109.19999949999999","Vĩnh Phước, Nha Trang, Khánh Hòa 650000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d9990005-Reviews-Doc_Let_Beach-Nha_Trang_Khanh_Hoa_Province.html,Bải biển Dốc Lết,4.1,555,"[{""id"":11076,""name"":""Bãi biển""}]",9990005,Khánh Hòa,Khánh Hòa,"12.5486182, 109.2353794","Tx. Ninh Hòa, Khánh Hòa, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d3857023-Reviews-Hon_Mun_Island-Nha_Trang_Khanh_Hoa_Province.html,Hòn Mun,4,315,"[{""id"":11053,""name"":""Quần đảo""}]",3857023,Khánh Hòa,Khánh Hòa,"12.166144899999999, 109.30248239999999","Vĩnh Nguyên, Nha Trang, Khánh Hòa, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g293928-d451113-Reviews-Long_Thanh_Photo_Studio-Nha_Trang_Khanh_Hoa_Province.html,Studio & Gallery Long Thanh Art,4.8,179,"[{""id"":11036,""name"":""Phòng trưng bày nghệ thuật""}]",451113,Khánh Hòa,Khánh Hòa,"12.250620699999999, 109.1872844","126 Hoàng Văn Thụ, Phương Sài, Nha Trang, Khánh Hòa 650000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298083-d7333819-Reviews-Linh_An_Pagoda-Lam_Dong_Lam_Dong_Province.html,Chùa Linh Ẩn (Linh Ẩn Tự),4.4,35,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",7333819,Lâm Đồng,Lâm Đồng,"11.824622609419055, 108.33358106530571","Ba Đình, TT. Nam Ban, Lâm Hà, Lâm Đồng, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298083-d10000785-Reviews-Cuong_Hoan_Silk_Factory-Lam_Dong_Lam_Dong_Province.html,Cơ sở sản xuất tơ lụa Cường Hoàn,4.2,20,"[{""id"":11153,""name"":""Chuyến tham quan nhà máy""}]",10000785,Lâm Đồng,Lâm Đồng,"11.824131, 108.33851999999999","07 Khu Phố Trưng Vương, Nam Ban, Lâm Hà, Lâm Đồng, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298083-d10000828-Reviews-Thien_An_Cricket_Farm-Lam_Dong_Lam_Dong_Province.html,Trại dế Thiện An,3.2,16,"[{""id"":11134,""name"":""Nông trại""}]",10000828,Lâm Đồng,Lâm Đồng,"11.8743225, 108.3420342","V89W+RF3, Mê Linh, Lâm Hà, Lâm Đồng, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298083-d27925859-Reviews-The_Florest_Hoa_Trong_R_ng-Lam_Dong_Lam_Dong_Province.html,The Florest - Hoa Trong Rừng,3.5,6,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",27925859,Lâm Đồng,Lâm Đồng,"11.9039342, 108.3674764","Thôn 4, Đà Lạt, Lâm Đồng, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g298083-d11664673-Reviews-Pompeii_Bar_Billiards-Lam_Dong_Lam_Dong_Province.html,LEOW Billiards Club,4,3,"[{""id"":11111,""name"":""Quán bar & câu lạc bộ""},{""id"":11115,""name"":""Quầy bar dành cho người đồng tính""}]",11664673,Lâm Đồng,Lâm Đồng,"11.9528552, 108.4309081","305 Đường Hai Bà Trưng, Phường 6, Đà Lạt, Lâm Đồng 670000, Việt Nam"
